code,tradeStatus,code_name,date,codenumber
sz.300908,1,仲景食品,2023-09-21,300908
sz.300909,1,汇创达,2023-09-21,300909
sz.300910,1,瑞丰新材,2023-09-21,300910
sz.300911,1,亿田智能,2023-09-21,300911
sz.300912,1,凯龙高科,2023-09-21,300912
sz.300913,1,兆龙互连,2023-09-21,300913
sz.300915,1,海融科技,2023-09-21,300915
sz.300916,1,朗特智能,2023-09-21,300916
sz.300917,1,特发服务,2023-09-21,300917
sz.300918,1,南山智尚,2023-09-21,300918
sz.300919,1,中伟股份,2023-09-21,300919
sz.300920,1,润阳科技,2023-09-21,300920
sz.300921,1,南凌科技,2023-09-21,300921
sz.300922,1,天秦装备,2023-09-21,300922
sz.300923,1,研奥股份,2023-09-21,300923
sz.300925,1,法本信息,2023-09-21,300925
sz.300926,1,博俊科技,2023-09-21,300926
sz.300927,1,江天化学,2023-09-21,300927
sz.300928,1,华安鑫创,2023-09-21,300928
sz.300929,1,华骐环保,2023-09-21,300929
sz.300930,1,屹通新材,2023-09-21,300930
sz.300931,1,通用电梯,2023-09-21,300931
sz.300932,1,三友联众,2023-09-21,300932
sz.300933,1,中辰股份,2023-09-21,300933
sz.300935,1,盈建科,2023-09-21,300935
sz.300936,1,中英科技,2023-09-21,300936
sz.300937,1,药易购,2023-09-21,300937
sz.300938,1,信测标准,2023-09-21,300938
sz.300939,1,秋田微,2023-09-21,300939
sz.300940,1,南极光,2023-09-21,300940
sz.300941,1,创识科技,2023-09-21,300941
sz.300942,1,易瑞生物,2023-09-21,300942
sz.300943,1,春晖智控,2023-09-21,300943
sz.300945,1,曼卡龙,2023-09-21,300945
sz.300946,1,恒而达,2023-09-21,300946
sz.300947,1,德必集团,2023-09-21,300947
sz.300948,1,冠中生态,2023-09-21,300948
sz.300949,1,奥雅股份,2023-09-21,300949
sz.300950,1,德固特,2023-09-21,300950
sz.300951,1,博硕科技,2023-09-21,300951
sz.300952,1,恒辉安防,2023-09-21,300952
sz.300953,1,震裕科技,2023-09-21,300953
sz.300955,1,嘉亨家化,2023-09-21,300955
sz.300956,1,英力股份,2023-09-21,300956
sz.300957,1,贝泰妮,2023-09-21,300957
sz.300958,1,建工修复,2023-09-21,300958
sz.300959,1,线上线下,2023-09-21,300959
sz.300960,1,通业科技,2023-09-21,300960
sz.300961,1,深水海纳,2023-09-21,300961
sz.300962,1,中金辐照,2023-09-21,300962
sz.300963,1,中洲特材,2023-09-21,300963
sz.300964,1,本川智能,2023-09-21,300964
sz.300965,0,恒宇信通,2023-09-21,300965
sz.300966,1,共同药业,2023-09-21,300966
sz.300967,1,晓鸣股份,2023-09-21,300967
sz.300968,1,格林精密,2023-09-21,300968
sz.300969,1,恒帅股份,2023-09-21,300969
sz.300970,1,华绿生物,2023-09-21,300970
sz.300971,1,博亚精工,2023-09-21,300971
sz.300972,1,万辰生物,2023-09-21,300972
sz.300973,1,立高食品,2023-09-21,300973
sz.300975,1,商络电子,2023-09-21,300975
sz.300976,1,达瑞电子,2023-09-21,300976
sz.300977,1,深圳瑞捷,2023-09-21,300977
sz.300978,1,东箭科技,2023-09-21,300978
sz.300979,1,华利集团,2023-09-21,300979
sz.300980,1,祥源新材,2023-09-21,300980
sz.300981,1,中红医疗,2023-09-21,300981
sz.300982,1,苏文电能,2023-09-21,300982
sz.300983,1,尤安设计,2023-09-21,300983
sz.300984,1,金沃股份,2023-09-21,300984
sz.300985,1,致远新能,2023-09-21,300985
sz.300986,1,志特新材,2023-09-21,300986
sz.300987,1,川网传媒,2023-09-21,300987
sz.300988,1,津荣天宇,2023-09-21,300988
sz.300989,1,蕾奥规划,2023-09-21,300989
sz.300990,1,同飞股份,2023-09-21,300990
sz.300991,1,创益通,2023-09-21,300991
sz.300992,1,泰福泵业,2023-09-21,300992
sz.300993,1,玉马遮阳,2023-09-21,300993
sz.300994,1,久祺股份,2023-09-21,300994
sz.300995,1,奇德新材,2023-09-21,300995
sz.300996,1,普联软件,2023-09-21,300996
sz.300997,1,欢乐家,2023-09-21,300997
sz.300998,1,宁波方正,2023-09-21,300998
sz.300999,1,金龙鱼,2023-09-21,300999
sz.301000,1,肇民科技,2023-09-21,301000
sz.301001,1,凯淳股份,2023-09-21,301001
sz.301002,1,崧盛股份,2023-09-21,301002
sz.301003,1,江苏博云,2023-09-21,301003
sz.301004,1,嘉益股份,2023-09-21,301004
sz.301005,1,超捷股份,2023-09-21,301005
sz.301006,1,迈拓股份,2023-09-21,301006
sz.301007,1,德迈仕,2023-09-21,301007
sz.301008,1,宏昌科技,2023-09-21,301008
sz.301009,1,可靠股份,2023-09-21,301009
sz.301010,1,晶雪节能,2023-09-21,301010
sz.301011,1,华立科技,2023-09-21,301011
sz.301012,1,扬电科技,2023-09-21,301012
sz.301013,1,利和兴,2023-09-21,301013
sz.301015,1,百洋医药,2023-09-21,301015
sz.301016,1,雷尔伟,2023-09-21,301016
sz.301017,1,漱玉平民,2023-09-21,301017
sz.301018,1,申菱环境,2023-09-21,301018
sz.301019,1,宁波色母,2023-09-21,301019
sz.301020,1,密封科技,2023-09-21,301020
sz.301021,1,英诺激光,2023-09-21,301021
sz.301022,1,海泰科,2023-09-21,301022
sz.301023,1,江南奕帆,2023-09-21,301023
sz.301024,1,霍普股份,2023-09-21,301024
sz.301025,1,读客文化,2023-09-21,301025
sz.301026,1,浩通科技,2023-09-21,301026
sz.301027,1,华蓝集团,2023-09-21,301027
sz.301028,1,东亚机械,2023-09-21,301028
sz.301029,1,怡合达,2023-09-21,301029
sz.301030,1,仕净科技,2023-09-21,301030
sz.301031,1,中熔电气,2023-09-21,301031
sz.301032,1,新柴股份,2023-09-21,301032
sz.301033,1,迈普医学,2023-09-21,301033
sz.301035,1,润丰股份,2023-09-21,301035
sz.301036,1,双乐股份,2023-09-21,301036
sz.301037,1,保立佳,2023-09-21,301037
sz.301038,1,深水规院,2023-09-21,301038
sz.301039,1,中集车辆,2023-09-21,301039
sz.301040,1,中环海陆,2023-09-21,301040
sz.301041,1,金百泽,2023-09-21,301041
sz.301042,1,安联锐视,2023-09-21,301042
sz.301043,1,绿岛风,2023-09-21,301043
sz.301045,1,天禄科技,2023-09-21,301045
sz.301046,1,能辉科技,2023-09-21,301046
sz.301047,1,义翘神州,2023-09-21,301047
sz.301048,1,金鹰重工,2023-09-21,301048
sz.301049,1,超越科技,2023-09-21,301049
sz.301050,1,雷电微力,2023-09-21,301050
sz.301051,1,信濠光电,2023-09-21,301051
sz.301052,1,果麦文化,2023-09-21,301052
sz.301053,1,远信工业,2023-09-21,301053
sz.301055,1,张小泉,2023-09-21,301055
sz.301056,1,森赫股份,2023-09-21,301056
sz.301057,1,汇隆新材,2023-09-21,301057
sz.301058,1,中粮科工,2023-09-21,301058
sz.301059,1,金三江,2023-09-21,301059
sz.301060,1,兰卫医学,2023-09-21,301060
sz.301061,1,匠心家居,2023-09-21,301061
sz.301062,1,上海艾录,2023-09-21,301062
sz.301063,1,海锅股份,2023-09-21,301063
sz.301065,1,本立科技,2023-09-21,301065
sz.301066,1,万事利,2023-09-21,301066
sz.301067,1,显盈科技,2023-09-21,301067
sz.301068,1,大地海洋,2023-09-21,301068
sz.301069,1,凯盛新材,2023-09-21,301069
sz.301070,1,开勒股份,2023-09-21,301070
sz.301071,1,力量钻石,2023-09-21,301071
sz.301072,1,中捷精工,2023-09-21,301072
sz.301073,1,君亭酒店,2023-09-21,301073
sz.301075,1,多瑞医药,2023-09-21,301075
sz.301076,1,新瀚新材,2023-09-21,301076
sz.301077,1,星华新材,2023-09-21,301077
sz.301078,1,孩子王,2023-09-21,301078
sz.301079,1,邵阳液压,2023-09-21,301079
sz.301080,1,百普赛斯,2023-09-21,301080
sz.301081,1,严牌股份,2023-09-21,301081
sz.301082,1,久盛电气,2023-09-21,301082
sz.301083,1,百胜智能,2023-09-21,301083
sz.301085,1,亚康股份,2023-09-21,301085
sz.301086,1,鸿富瀚,2023-09-21,301086
sz.301087,1,可孚医疗,2023-09-21,301087
sz.301088,1,戎美股份,2023-09-21,301088
sz.301089,1,拓新药业,2023-09-21,301089
sz.301090,1,华润材料,2023-09-21,301090
sz.301091,1,深城交,2023-09-21,301091
sz.301092,1,争光股份,2023-09-21,301092
sz.301093,1,华兰股份,2023-09-21,301093
sz.301095,1,广立微,2023-09-21,301095
sz.301096,1,百诚医药,2023-09-21,301096
sz.301097,1,天益医疗,2023-09-21,301097
sz.301098,1,金埔园林,2023-09-21,301098
sz.301099,1,雅创电子,2023-09-21,301099
sz.301100,1,风光股份,2023-09-21,301100
sz.301101,1,明月镜片,2023-09-21,301101
sz.301102,1,兆讯传媒,2023-09-21,301102
sz.301103,1,何氏眼科,2023-09-21,301103
sz.301105,1,鸿铭股份,2023-09-21,301105
sz.301106,1,骏成科技,2023-09-21,301106
sz.301107,1,瑜欣电子,2023-09-21,301107
sz.301108,1,洁雅股份,2023-09-21,301108
sz.301109,1,军信股份,2023-09-21,301109
sz.301110,1,青木股份,2023-09-21,301110
sz.301111,1,粤万年青,2023-09-21,301111
sz.301112,1,信邦智能,2023-09-21,301112
sz.301113,1,雅艺科技,2023-09-21,301113
sz.301115,1,建科股份,2023-09-21,301115
sz.301116,1,益客食品,2023-09-21,301116
sz.301117,1,佳缘科技,2023-09-21,301117
sz.301118,1,恒光股份,2023-09-21,301118
sz.301119,1,正强股份,2023-09-21,301119
sz.301120,1,新特电气,2023-09-21,301120
sz.301121,1,紫建电子,2023-09-21,301121
sz.301122,1,采纳股份,2023-09-21,301122
sz.301123,1,奕东电子,2023-09-21,301123
sz.301125,1,腾亚精工,2023-09-21,301125
sz.301126,1,达嘉维康,2023-09-21,301126
sz.301127,1,天源环保,2023-09-21,301127
sz.301128,1,强瑞技术,2023-09-21,301128
sz.301129,1,瑞纳智能,2023-09-21,301129
sz.301130,1,西点药业,2023-09-21,301130
sz.301131,1,聚赛龙,2023-09-21,301131
sz.301132,1,满坤科技,2023-09-21,301132
sz.301133,1,金钟股份,2023-09-21,301133
sz.301135,1,瑞德智能,2023-09-21,301135
sz.301136,1,招标股份,2023-09-21,301136
sz.301137,1,哈焊华通,2023-09-21,301137
sz.301138,1,华研精机,2023-09-21,301138
sz.301139,1,元道通信,2023-09-21,301139
sz.301141,1,,2023-09-21,301141
sz.301148,1,嘉戎技术,2023-09-21,301148
sz.301149,1,隆华新材,2023-09-21,301149
sz.301150,1,中一科技,2023-09-21,301150
sz.301151,1,冠龙节能,2023-09-21,301151
sz.301152,1,天力锂能,2023-09-21,301152
sz.301153,1,中科江南,2023-09-21,301153
sz.301155,1,海力风电,2023-09-21,301155
sz.301156,1,美农生物,2023-09-21,301156
sz.301157,1,,2023-09-21,301157
sz.301158,1,德石股份,2023-09-21,301158
sz.301159,1,三维天地,2023-09-21,301159
sz.301160,1,翔楼新材,2023-09-21,301160
sz.301161,1,唯万密封,2023-09-21,301161
sz.301162,1,国能日新,2023-09-21,301162
sz.301163,1,宏德股份,2023-09-21,301163
sz.301165,1,锐捷网络,2023-09-21,301165
sz.301166,1,优宁维,2023-09-21,301166
sz.301167,1,建研设计,2023-09-21,301167
sz.301168,1,通灵股份,2023-09-21,301168
sz.301169,1,零点有数,2023-09-21,301169
sz.301170,1,,2023-09-21,301170
sz.301171,1,易点天下,2023-09-21,301171
sz.301172,1,,2023-09-21,301172
sz.301175,1,中科环保,2023-09-21,301175
sz.301176,1,逸豪新材,2023-09-21,301176
sz.301177,1,迪阿股份,2023-09-21,301177
sz.301178,1,天亿马,2023-09-21,301178
sz.301179,1,泽宇智能,2023-09-21,301179
sz.301180,1,万祥科技,2023-09-21,301180
sz.301181,1,标榜股份,2023-09-21,301181
sz.301182,1,凯旺科技,2023-09-21,301182
sz.301183,1,东田微,2023-09-21,301183
sz.301185,1,鸥玛软件,2023-09-21,301185
sz.301186,1,超达装备,2023-09-21,301186
sz.301187,1,欧圣电气,2023-09-21,301187
sz.301188,1,力诺特玻,2023-09-21,301188
sz.301189,1,奥尼电子,2023-09-21,301189
sz.301190,1,善水科技,2023-09-21,301190
sz.301191,1,菲菱科思,2023-09-21,301191
sz.301192,1,泰祥股份,2023-09-21,301192
sz.301193,1,家联科技,2023-09-21,301193
sz.301195,1,北路智控,2023-09-21,301195
sz.301196,1,唯科科技,2023-09-21,301196
sz.301197,1,工大科雅,2023-09-21,301197
sz.301198,1,喜悦智行,2023-09-21,301198
sz.301199,1,迈赫股份,2023-09-21,301199
sz.301200,1,大族数控,2023-09-21,301200
sz.301201,1,诚达药业,2023-09-21,301201
sz.301202,1,,2023-09-21,301202
sz.301203,1,,2023-09-21,301203
sz.301205,1,联特科技,2023-09-21,301205
sz.301206,1,三元生物,2023-09-21,301206
sz.301207,1,华兰疫苗,2023-09-21,301207
sz.301208,1,中亦科技,2023-09-21,301208
sz.301209,1,联合化学,2023-09-21,301209
sz.301210,1,,2023-09-21,301210
sz.301211,1,亨迪药业,2023-09-21,301211
sz.301212,1,联盛化学,2023-09-21,301212
sz.301213,1,观想科技,2023-09-21,301213
sz.301215,1,中汽股份,2023-09-21,301215
sz.301216,1,万凯新材,2023-09-21,301216
sz.301217,1,铜冠铜箔,2023-09-21,301217
sz.301218,1,华是科技,2023-09-21,301218
sz.301219,1,腾远钴业,2023-09-21,301219
sz.301220,1,亚香股份,2023-09-21,301220
sz.301221,1,光庭信息,2023-09-21,301221
sz.301222,1,浙江恒威,2023-09-21,301222
sz.301223,1,中荣股份,2023-09-21,301223
sz.301225,1,,2023-09-21,301225
sz.301226,1,祥明智能,2023-09-21,301226
sz.301227,1,森鹰窗业,2023-09-21,301227
sz.301228,1,实朴检测,2023-09-21,301228
sz.301229,1,纽泰格,2023-09-21,301229
sz.301230,1,泓博医药,2023-09-21,301230
sz.301231,1,荣信文化,2023-09-21,301231
sz.301232,1,,2023-09-21,301232
sz.301233,1,盛帮股份,2023-09-21,301233
sz.301234,1,五洲医疗,2023-09-21,301234
sz.301235,1,华康医疗,2023-09-21,301235
sz.301236,1,软通动力,2023-09-21,301236
sz.301237,1,和顺科技,2023-09-21,301237
sz.301238,1,瑞泰新材,2023-09-21,301238
sz.301239,1,普瑞眼科,2023-09-21,301239
sz.301246,1,,2023-09-21,301246
sz.301248,1,杰创智能,2023-09-21,301248
sz.301251,1,,2023-09-21,301251
sz.301252,1,,2023-09-21,301252
sz.301255,1,通力科技,2023-09-21,301255
sz.301256,1,华融化学,2023-09-21,301256
sz.301257,1,普蕊斯,2023-09-21,301257
sz.301258,1,富士莱,2023-09-21,301258
sz.301259,1,艾布鲁,2023-09-21,301259
sz.301260,1,格力博,2023-09-21,301260
sz.301261,1,,2023-09-21,301261
sz.301262,1,,2023-09-21,301262
sz.301263,1,泰恩康,2023-09-21,301263
sz.301265,1,华新环保,2023-09-21,301265
sz.301266,1,宇邦新材,2023-09-21,301266
sz.301267,1,华厦眼科,2023-09-21,301267
sz.301268,1,铭利达,2023-09-21,301268
sz.301269,1,华大九天,2023-09-21,301269
sz.301270,1,汉仪股份,2023-09-21,301270
sz.301272,1,,2023-09-21,301272
sz.301273,1,瑞晨环保,2023-09-21,301273
sz.301276,1,嘉曼服饰,2023-09-21,301276
sz.301277,1,新天地,2023-09-21,301277
sz.301278,1,快可电子,2023-09-21,301278
sz.301279,1,金道科技,2023-09-21,301279
sz.301280,1,珠城科技,2023-09-21,301280
sz.301281,1,,2023-09-21,301281
sz.301282,1,金禄电子,2023-09-21,301282
sz.301283,1,聚胶股份,2023-09-21,301283
sz.301285,1,鸿日达,2023-09-21,301285
sz.301286,1,侨源股份,2023-09-21,301286
sz.301287,1,,2023-09-21,301287
sz.301288,1,清研环境,2023-09-21,301288
sz.301289,1,国缆检测,2023-09-21,301289
sz.301290,1,东星医疗,2023-09-21,301290
sz.301291,1,,2023-09-21,301291
sz.301292,1,,2023-09-21,301292
sz.301293,1,,2023-09-21,301293
sz.301295,1,,2023-09-21,301295
sz.301296,1,新巨丰,2023-09-21,301296
sz.301297,1,富乐德,2023-09-21,301297
sz.301298,1,东利机械,2023-09-21,301298
sz.301299,1,卓创资讯,2023-09-21,301299
sz.301300,1,远翔新材,2023-09-21,301300
sz.301301,1,川宁生物,2023-09-21,301301
sz.301302,1,华如科技,2023-09-21,301302
sz.301303,1,真兰仪表,2023-09-21,301303
sz.301305,1,,2023-09-21,301305
sz.301306,1,西测测试,2023-09-21,301306
sz.301307,1,,2023-09-21,301307
sz.301308,1,江波龙,2023-09-21,301308
sz.301309,1,万得凯,2023-09-21,301309
sz.301310,1,,2023-09-21,301310
sz.301311,1,昆船智能,2023-09-21,301311
sz.301312,1,智立方,2023-09-21,301312
sz.301313,1,凡拓数创,2023-09-21,301313
sz.301314,1,,2023-09-21,301314
sz.301315,1,,2023-09-21,301315
sz.301316,1,慧博云通,2023-09-21,301316
sz.301317,1,鑫磊股份,2023-09-21,301317
sz.301318,1,维海德,2023-09-21,301318
sz.301319,1,唯特偶,2023-09-21,301319
sz.301320,1,,2023-09-21,301320
sz.301321,1,翰博高新,2023-09-21,301321
sz.301322,1,绿通科技,2023-09-21,301322
sz.301323,1,,2023-09-21,301323
sz.301325,1,,2023-09-21,301325
sz.301326,1,捷邦科技,2023-09-21,301326
sz.301327,1,华宝新能,2023-09-21,301327
sz.301328,1,维峰电子,2023-09-21,301328
sz.301329,1,,2023-09-21,301329
sz.301330,1,熵基科技,2023-09-21,301330
sz.301331,1,恩威医药,2023-09-21,301331
sz.301332,1,,2023-09-21,301332
sz.301333,1,诺思格,2023-09-21,301333
sz.301335,1,天元宠物,2023-09-21,301335
sz.301336,1,趣睡科技,2023-09-21,301336
sz.301337,1,,2023-09-21,301337
sz.301338,1,凯格精机,2023-09-21,301338
sz.301339,1,通行宝,2023-09-21,301339
sz.301345,1,,2023-09-21,301345
sz.301348,1,,2023-09-21,301348
sz.301349,1,信德新材,2023-09-21,301349
sz.301353,1,,2023-09-21,301353
sz.301355,1,,2023-09-21,301355
sz.301356,1,天振股份,2023-09-21,301356
sz.301357,1,,2023-09-21,301357
sz.301358,1,湖南裕能,2023-09-21,301358
sz.301359,1,东南电子,2023-09-21,301359
sz.301360,1,,2023-09-21,301360
sz.301361,1,众智科技,2023-09-21,301361
sz.301362,1,,2023-09-21,301362
sz.301363,1,美好医疗,2023-09-21,301363
sz.301365,1,矩阵股份,2023-09-21,301365
sz.301366,1,一博科技,2023-09-21,301366
sz.301367,1,怡和嘉业,2023-09-21,301367
sz.301368,1,丰立智能,2023-09-21,301368
sz.301369,1,联动科技,2023-09-21,301369
sz.301370,1,,2023-09-21,301370
sz.301371,1,,2023-09-21,301371
sz.301372,1,,2023-09-21,301372
sz.301373,1,凌玮科技,2023-09-21,301373
sz.301376,1,,2023-09-21,301376
sz.301377,1,鼎泰高科,2023-09-21,301377
sz.301378,1,,2023-09-21,301378
sz.301379,1,天山电子,2023-09-21,301379
sz.301380,1,挖金客,2023-09-21,301380
sz.301381,1,,2023-09-21,301381
sz.301382,1,,2023-09-21,301382
sz.301383,1,,2023-09-21,301383
sz.301386,1,,2023-09-21,301386
sz.301387,1,,2023-09-21,301387
sz.301388,1,欣灵电气,2023-09-21,301388
sz.301389,1,隆扬电子,2023-09-21,301389
sz.301390,1,,2023-09-21,301390
sz.301391,1,卡莱特,2023-09-21,301391
sz.301393,1,,2023-09-21,301393
sz.301395,1,,2023-09-21,301395
sz.301396,1,宏景科技,2023-09-21,301396
sz.301397,1,,2023-09-21,301397
sz.301398,1,星源卓镁,2023-09-21,301398
sz.301399,1,,2023-09-21,301399
sz.301408,1,华人健康,2023-09-21,301408
sz.301418,1,,2023-09-21,301418
sz.301419,1,阿莱德,2023-09-21,301419
sz.301421,1,,2023-09-21,301421
sz.301428,1,,2023-09-21,301428
sz.301429,1,,2023-09-21,301429
sz.301439,1,,2023-09-21,301439
sz.301446,1,,2023-09-21,301446
sz.301448,1,,2023-09-21,301448
sz.301456,1,,2023-09-21,301456
sz.301468,1,,2023-09-21,301468
sz.301469,1,,2023-09-21,301469
sz.301486,1,,2023-09-21,301486
sz.301487,1,,2023-09-21,301487
sz.301488,1,,2023-09-21,301488
sz.301498,1,,2023-09-21,301498
sz.301499,1,,2023-09-21,301499
sz.301503,1,,2023-09-21,301503
sz.301505,1,,2023-09-21,301505
sz.301507,1,,2023-09-21,301507
sz.301509,1,,2023-09-21,301509
sz.301510,1,,2023-09-21,301510
sz.301511,1,,2023-09-21,301511
sz.301512,1,,2023-09-21,301512
sz.301515,1,,2023-09-21,301515
sz.301518,1,,2023-09-21,301518
sz.301519,1,,2023-09-21,301519
sz.301525,1,,2023-09-21,301525
sz.301528,1,,2023-09-21,301528
sz.301529,1,,2023-09-21,301529
sz.301533,1,,2023-09-21,301533
sz.301548,1,,2023-09-21,301548
sz.301550,1,,2023-09-21,301550
sz.399001,1,深证成份指数(价格),2023-09-21,399001
sz.399002,1,深证成份指数(收益),2023-09-21,399002
sz.399003,1,深证成份B股指数,2023-09-21,399003
sz.399004,1,深证100指数(收益),2023-09-21,399004
sz.399005,1,中小企业100指数,2023-09-21,399005
sz.399006,1,创业板指数(价格),2023-09-21,399006
sz.399007,1,深证300价格,2023-09-21,399007
sz.399008,1,中小企业300指数,2023-09-21,399008
sz.399009,1,深证200指数,2023-09-21,399009
sz.399010,1,深证700指数,2023-09-21,399010
sz.399011,1,深证1000指数,2023-09-21,399011
sz.399012,1,创业板300,2023-09-21,399012
sz.399013,1,深市精选指数,2023-09-21,399013
sz.399015,1,深证中小创新指数,2023-09-21,399015
sz.399100,1,深证新指数,2023-09-21,399100
sz.399101,1,中小企业综合指数,2023-09-21,399101
